dong_code	x_coor	y_coor	y	ols_residual	mgwr_yhat	mgwr_residual	localR2	beta_Intercept	beta_IV_Transit_Service	beta_IV_Road_rate	beta_IV_Intersection_num	beta_IV_Commercial_rate	beta_IV_Community_10000	beta_IV_Hospital_10000	beta_IV_GreenInfra	beta_IV_CultureSportsInfra_10000	beta_IV_Kids_Care_10000	beta_IV_School_10000	beta_IV_H_Density	beta_IV_Avg_FAR	beta_IV_LUM	beta_IV_House_a	beta_IV_HousingDeter	beta_IV_Safe	beta_IV_CCTV_10000	se_Intercept	se_IV_Transit_Service	se_IV_Road_rate	se_IV_Intersection_num	se_IV_Commercial_rate	se_IV_Community_10000	se_IV_Hospital_10000	se_IV_GreenInfra	se_IV_CultureSportsInfra_10000	se_IV_Kids_Care_10000	se_IV_School_10000	se_IV_H_Density	se_IV_Avg_FAR	se_IV_LUM	se_IV_House_a	se_IV_HousingDeter	se_IV_Safe	se_IV_CCTV_10000	t_Intercept	t_IV_Transit_Service	t_IV_Road_rate	t_IV_Intersection_num	t_IV_Commercial_rate	t_IV_Community_10000	t_IV_Hospital_10000	t_IV_GreenInfra	t_IV_CultureSportsInfra_10000	t_IV_Kids_Care_10000	t_IV_School_10000	t_IV_H_Density	t_IV_Avg_FAR	t_IV_LUM	t_IV_House_a	t_IV_HousingDeter	t_IV_Safe	t_IV_CCTV_10000	p_Intercept	p_IV_Transit_Service	p_IV_Road_rate	p_IV_Intersection_num	p_IV_Commercial_rate	p_IV_Community_10000	p_IV_Hospital_10000	p_IV_GreenInfra	p_IV_CultureSportsInfra_10000	p_IV_Kids_Care_10000	p_IV_School_10000	p_IV_H_Density	p_IV_Avg_FAR	p_IV_LUM	p_IV_House_a	p_IV_HousingDeter	p_IV_Safe	p_IV_CCTV_10000	sumW_Intercept	sumW_IV_Transit_Service	sumW_IV_Road_rate	sumW_IV_Intersection_num	sumW_IV_Commercial_rate	sumW_IV_Community_10000	sumW_IV_Hospital_10000	sumW_IV_GreenInfra	sumW_IV_CultureSportsInfra_10000	sumW_IV_Kids_Care_10000	sumW_IV_School_10000	sumW_IV_H_Density	sumW_IV_Avg_FAR	sumW_IV_LUM	sumW_IV_House_a	sumW_IV_HousingDeter	sumW_IV_Safe	sumW_IV_CCTV_10000	local_CN	local_vdp_Intercept	local_vdp_IV_Transit_Service	local_vdp_IV_Road_rate	local_vdp_IV_Intersection_num	local_vdp_IV_Commercial_rate	local_vdp_IV_Community_10000	local_vdp_IV_Hospital_10000	local_vdp_IV_GreenInfra	local_vdp_IV_CultureSportsInfra_10000	local_vdp_IV_Kids_Care_10000	local_vdp_IV_School_10000	local_vdp_IV_H_Density	local_vdp_IV_Avg_FAR	local_vdp_IV_LUM	local_vdp_IV_House_a	local_vdp_IV_HousingDeter	local_vdp_IV_Safe	local_vdp_IV_CCTV_10000	sig_IV_Transisig_Service	sig_IV_Road_rate	sig_IV_Intersection_num	sig_IV_Commercial_rate	sig_IV_Community_10000	sig_IV_Hospital_10000	sig_IV_GreenInfra	sig_IV_CultureSportsInfra_10000	sig_IV_Kids_Care_10000	sig_IV_School_10000	sig_IV_H_Density	sig_IV_Avg_FAR	sig_IV_LUM	sig_IV_House_a	sig_IV_HousingDeter	sig_IV_Safe	sig_IV_CCTV_10000
11470611	185024.924	546632.352	-0.187335948	-0.675902492	-0.212191923	0.024855974	0.607252497	-0.89491676	0.064617156	-0.155461685	0.062833184	0.086929722	0.081600145	0.095792651	-0.042494795	0.033429292	0.293338124	-0.049104351	-0.073874641	-0.06620656	-0.190017923	0.03444559	0.090438473	-0.094773009	0.207584426	0.154995525	0.05950553	0.075930578	0.069018934	0.05579673	0.050588775	0.100416943	0.048655614	0.05838678	0.115054187	0.089965498	0.052792676	0.05414842	0.054219931	0.063631714	0.087614071	0.063853098	0.071684197	-5.773823217	1.085901694	-2.047418706	0.910376045	1.557971629	1.613008907	0.953949082	-0.873379081	0.572548997	2.549564953	-0.545813142	-1.399335024	-1.222686838	-3.504576991	0.541327392	1.032236855	-1.484235098	2.895818525	1.50E-08	0.278140929	0.041234175	0.363142686	0.119987804	0.107488328	0.340654228	0.382952023	0.567254285	0.011137588	0.58548211	0.162445413	0.222128794	0.000506152	0.588566922	0.302550983	0.138491319	0.003977776	16.99779035	217.3772182	217.3772182	217.3772182	217.3772182	208.6138887	62.65839321	217.3772182	131.248703	51.81174627	61.899163	217.3772182	217.3772182	198.8083266	217.3772182	96.03869214	101.6662634	160.5092989	4.466084457	0.068408183	0.071456978	0.827845639	0.49438502	0.013951505	0.011109082	0.000886551	0.051444282	0.058048374	0.091393451	0.040996534	0.001739318	0.003903963	0.036713355	0.011987223	0.013704771	0.01474232	0.17471229	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11470620	187594.442	546611.655	-0.791379479	-0.556647689	-0.802048023	0.010668544	0.617419315	-0.955424452	0.062716328	-0.155120443	0.063505095	0.084873727	0.08221834	0.076804786	-0.043763319	0.032970142	0.239678825	-0.037479918	-0.074821926	-0.063089957	-0.189173414	0.036533223	0.087033408	-0.097213449	0.214748315	0.155938253	0.059362841	0.075878488	0.069012997	0.05543899	0.050385584	0.096948344	0.048310507	0.058031959	0.111056188	0.086416415	0.052797655	0.053833275	0.053967369	0.063507571	0.085612337	0.062934406	0.071855113	-6.126940831	1.056491338	-2.044327028	0.920190372	1.530939268	1.631783011	0.792223801	-0.905875803	0.568137665	2.158176235	-0.433712947	-1.41714488	-1.171950931	-3.505329539	0.575257762	1.016598906	-1.544678906	2.988629552	2.05E-09	0.291346796	0.04153989	0.357997747	0.12653189	0.103469413	0.428674251	0.365517288	0.570242948	0.031476207	0.66471801	0.157176673	0.241876404	0.000504764	0.565422845	0.309925377	0.123171724	0.002965639	16.21038279	230.8188088	230.8188088	230.8188088	230.8188088	221.7497686	68.22345637	230.8188088	141.1948555	54.88122731	67.95693977	230.8188088	230.8188088	212.1905721	230.8188088	104.464808	110.9005218	173.8793776	4.309867913	0.013011785	0.096137951	0.862482998	0.522373601	0.016322689	0.004402615	0.001003683	0.060736303	0.035999211	0.016965518	0.028745659	6.96E-07	0.003071602	0.013989948	0.00712749	0.008746744	0.033063027	0.146792591	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11470630	188931.485	546665.473	-0.908559613	-1.099204886	-0.661904577	-0.246655035	0.623158623	-0.93495752	0.061462043	-0.154860026	0.063968646	0.083669946	0.082619663	0.064778299	-0.044479955	0.03276732	0.189438682	-0.034535606	-0.075362927	-0.061202896	-0.188681459	0.037943892	0.084495051	-0.098489306	0.219186179	0.15082927	0.059283569	0.075853037	0.069018212	0.055236315	0.050276005	0.095417367	0.048100086	0.057776735	0.109557882	0.085724446	0.052818762	0.053656741	0.053844583	0.063451161	0.084841481	0.062721405	0.072045941	-6.198780405	1.036746687	-2.041579775	0.926837187	1.514763358	1.643321949	0.678894218	-0.924737541	0.567136933	1.729119606	-0.402867648	-1.426821153	-1.140637586	-3.50418644	0.598001541	0.995916737	-1.57026625	3.042311286	1.35E-09	0.300446219	0.041813162	0.354539581	0.130579191	0.101059388	0.497576158	0.355629678	0.570921987	0.084517279	0.687249123	0.154369143	0.254666156	0.000506874	0.550158933	0.319859961	0.117100871	0.002493914	15.10966703	237.0945365	237.0945365	237.0945365	237.0945365	227.8024721	66.16032281	237.0945365	145.896127	51.43753257	65.94554991	237.0945365	237.0945365	217.8997392	237.0945365	105.2833797	112.1306067	179.6714152	4.277167281	0.000896355	0.103624731	0.862748819	0.517126541	0.015595417	0.002213076	0.005910378	0.074073715	0.024363465	0.000160904	0.028512605	7.58E-05	0.00535493	0.009049988	0.008334045	0.012768217	0.044350544	0.157422566	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11470640	185950.826	545826.29	-1.049803514	-0.529370774	-0.820521293	-0.229282221	0.618256478	-0.918659902	0.064048115	-0.155745843	0.062526482	0.085278466	0.082180597	0.080745947	-0.043986982	0.033803685	0.243692818	-0.048484749	-0.074658244	-0.06426734	-0.18965924	0.034244419	0.096157301	-0.09691307	0.210820303	0.151774559	0.059468872	0.075930135	0.069082857	0.05558792	0.050550494	0.099225042	0.048706502	0.0584437	0.113666245	0.087837219	0.052856603	0.053985806	0.054177701	0.063603049	0.086841539	0.063600856	0.071621743	-6.052792442	1.077002355	-2.051172998	0.905094037	1.534118674	1.625713045	0.813765812	-0.903102867	0.578397412	2.143933036	-0.551984113	-1.412467707	-1.19044883	-3.500688203	0.538408441	1.107273111	-1.523769915	2.94352377	3.14E-09	0.282093049	0.040865512	0.365930785	0.125748035	0.104755468	0.416236959	0.366985291	0.56330365	0.032607693	0.581250741	0.158547582	0.234537677	0.000513382	0.590578298	0.268805118	0.128313442	0.003423719	18.13290622	220.773846	220.773846	220.773846	220.773846	211.8839498	65.38949761	220.773846	134.8296171	52.02205441	65.10479628	220.773846	220.773846	201.9628215	220.773846	100.1744328	104.9765709	163.996259	4.448358848	0.068487999	0.069927401	0.831716893	0.54026693	0.010345923	0.006117081	0.003934673	0.049787668	0.052932321	0.060396994	0.040303381	9.86E-06	0.004474442	0.032120729	0.012889089	0.006404762	0.022026817	0.159252907	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11470670	188486.556	546275.016	-1.103747762	-1.149364537	-0.711477436	-0.392270326	0.625547775	-0.937459563	0.061939326	-0.15517472	0.06349971	0.083575272	0.082699091	0.063571907	-0.044822013	0.033127667	0.184354223	-0.037373428	-0.075434352	-0.061400418	-0.188802738	0.036958457	0.090007676	-0.098831685	0.217946665	0.164021522	0.059316238	0.075870279	0.069051854	0.055256786	0.05032538	0.096099789	0.048261501	0.05786053	0.108955144	0.085764841	0.052844515	0.053690369	0.053912454	0.063476055	0.08525047	0.062858374	0.071915008	-5.715466806	1.044222096	-2.045263592	0.919594569	1.512488827	1.643287967	0.661519731	-0.928732266	0.57254344	1.692019449	-0.435766305	-1.427477421	-1.143602084	-3.502024576	0.582242502	1.055802699	-1.572291464	3.030614465	2.07E-08	0.296979023	0.041447077	0.358308765	0.131156286	0.101066419	0.508639238	0.353557511	0.567258045	0.091378703	0.663228581	0.154180124	0.253435471	0.000510887	0.560713547	0.291660996	0.116630619	0.002590402	12.87401303	234.2154828	234.2154828	234.2154828	234.2154828	224.9915367	67.70105678	234.2154828	145.2188491	54.01486703	67.40171714	234.2154828	234.2154828	215.0060685	234.2154828	105.7152264	111.9328103	176.5024063	4.286173834	0.008851123	0.09552233	0.858679193	0.540712809	0.01288447	0.002854543	0.0052294	0.068377147	0.029676107	0.001839095	0.035772049	9.26E-05	0.004817248	0.013625828	0.009078097	0.004943166	0.043117844	0.143996655	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11470680	188100.214	545608.842	-0.327875071	-0.113203579	-0.992499547	0.664624477	0.630893847	-0.914430158	0.062362358	-0.155650019	0.062837458	0.083093265	0.082984517	0.057884294	-0.045629291	0.033583256	0.161432474	-0.042108191	-0.075713469	-0.061215043	-0.188854597	0.035704865	0.097614068	-0.099701486	0.218049805	0.156786805	0.059357166	0.075899033	0.069118643	0.055249872	0.050382947	0.097079907	0.048496084	0.058119532	0.108834002	0.086734097	0.052905961	0.053712509	0.053997367	0.063513406	0.086093136	0.063072796	0.071737717	-5.832315789	1.050628978	-2.050751006	0.909124594	1.50395398	1.647075491	0.596254117	-0.940886081	0.577830808	1.483290794	-0.485486006	-1.431095251	-1.139679457	-3.497477887	0.562162664	1.133819409	-1.580736742	3.039542004	1.09E-08	0.294028875	0.040906811	0.363802053	0.133339457	0.100285167	0.551324413	0.347300237	0.563685811	0.138741841	0.627582993	0.153141276	0.255064805	0.000519424	0.574302961	0.257512473	0.114685664	0.002516455	14.64605944	230.4440869	230.4440869	230.4440869	230.4440869	221.4420208	67.90251464	230.4440869	143.0767022	54.50222794	66.4052126	230.4440869	230.4440869	211.2062657	230.4440869	104.8557126	111.0966258	174.6953161	4.312397894	0.017481279	0.089795572	0.861394566	0.555809279	0.014018571	0.001470825	0.0081271	0.062663888	0.028617212	0.003927851	0.043784749	0.000220925	0.003856656	0.014331668	0.008166712	0.001585621	0.043451216	0.134684218	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11470550	189383.632	548512.198	-1.193023694	-0.840695098	-1.098281074	-0.09474262	0.600922605	-0.938728435	0.060767732	-0.15357309	0.065652249	0.085894633	0.081898569	0.078599896	-0.041601572	0.031413946	0.348290657	-0.026996515	-0.074243153	-0.062926999	-0.188817939	0.041068418	0.059996982	-0.095484561	0.217202212	0.156639354	0.059247484	0.075810175	0.068848191	0.055435425	0.050181618	0.093493531	0.047598198	0.057451424	0.106084865	0.087991298	0.052664355	0.053749728	0.053708682	0.063414749	0.083333349	0.062885637	0.072574637	-5.992928427	1.025659277	-2.025758291	0.953579864	1.549453836	1.63204322	0.840698764	-0.874015703	0.546791421	3.283132385	-0.306808916	-1.409742	-1.170740791	-3.515594372	0.647616198	0.719963652	-1.518384245	2.992811545	4.42E-09	0.305638381	0.043416828	0.340840944	0.122020481	0.103414565	0.400991673	0.382605634	0.584810358	0.001111857	0.759139794	0.159350683	0.242362096	0.000486183	0.517584541	0.471944992	0.129664581	0.002926146	14.47399307	241.4511532	241.4511532	241.4511532	241.4511532	232.3584668	61.40289521	241.4511532	144.6436351	48.71457908	60.78451738	241.4511532	241.4511532	222.854417	241.4511532	100.3971167	106.7787796	178.7947786	4.308813218	0.000397634	0.152425004	0.897608735	0.415504489	0.026238049	0.000338726	0.000249069	0.083348947	0.01691486	0.030805854	0.004549323	0.00986948	1.51E-06	0.0040311	0.000131953	0.041139858	0.025448859	0.194858063	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11470650	187414.079	547333.897	-0.840018208	-0.816008389	-0.924862082	0.084843874	0.608887441	-0.965869324	0.062807066	-0.154748662	0.063972151	0.085977986	0.081818406	0.089442704	-0.042589555	0.032548013	0.289062971	-0.031819278	-0.074292067	-0.064210417	-0.189485356	0.037258101	0.080283422	-0.095876059	0.213161898	0.154657281	0.059364392	0.075866128	0.06894752	0.055555176	0.050373867	0.098039149	0.048176628	0.057799655	0.112347354	0.088399405	0.052732752	0.053910986	0.053983464	0.063502614	0.085485723	0.063087429	0.071960061	-6.245223755	1.05799223	-2.03975958	0.927838318	1.547614311	1.624223247	0.912316194	-0.884029396	0.563117775	2.572939725	-0.359949004	-1.408841086	-1.191045132	-3.510062945	0.586717603	0.939144215	-1.519733172	2.962225106	1.03E-09	0.290662788	0.041995058	0.354020559	0.122462989	0.105073053	0.362121941	0.377182523	0.573653042	0.010423771	0.719064914	0.159616806	0.234303767	0.000496115	0.557706367	0.348192653	0.12932513	0.00322647	17.6739862	231.1302259	231.1302259	231.1302259	231.1302259	222.1098894	65.69563604	231.1302259	141.3295266	54.65544011	65.18491883	231.1302259	231.1302259	211.9611517	231.1302259	103.3521998	109.0358303	173.5265232	4.320768089	0.007584474	0.116398779	0.875132848	0.479105547	0.020916776	0.003566476	0.00012622	0.063143119	0.03197044	0.027753593	0.019156747	0.001066646	0.001449039	0.010840625	0.004002141	0.019862494	0.028867242	0.163770147	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	1
11500510	188672.233	550565.669	-1.602303163	-1.01641174	-0.828151144	-0.77415202	0.572803461	-0.575692654	0.061268625	-0.152518255	0.066595822	0.089402338	0.081742749	0.087582842	-0.037907096	0.029563339	0.509828556	-0.026421798	-0.072687155	-0.066809176	-0.188680107	0.042929652	0.055355892	-0.092649666	0.21128176	0.16100167	0.059319824	0.075804534	0.068692219	0.055842885	0.050104589	0.094493503	0.047335896	0.057570619	0.113539325	0.091416568	0.052496191	0.054068272	0.053564021	0.06344023	0.080940039	0.064110403	0.072901272	-3.575693678	1.032852445	-2.011993835	0.969481307	1.600962002	1.631442381	0.926866284	-0.800810784	0.513514359	4.490325755	-0.289026366	-1.384617692	-1.235644739	-3.522515725	0.676694458	0.683912349	-1.445158053	2.898190292	0.000389621	0.302263105	0.044854122	0.332859103	0.11013186	0.103541248	0.354524489	0.423690752	0.607859679	9.18E-06	0.772702795	0.166899312	0.217276431	0.000474017	0.498969696	0.494404996	0.149153887	0.003948407	14.63264199	236.4213397	236.4213397	236.4213397	236.4213397	229.5051378	58.33675475	236.4213397	133.6024562	45.00807218	58.15786696	236.4213397	236.4213397	222.9381923	236.4213397	94.18206061	97.6297803	169.5437786	4.502326957	6.82E-05	0.188653939	0.903847879	0.340697334	0.042527195	0.001793412	6.20E-05	0.087043107	0.014313741	0.103881956	0.000278237	0.043361364	0.005626642	0.002494192	0.003379495	0.049930971	0.014459932	0.236559286	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11500520	187595.166	550713.049	-2.005109958	-1.114397789	-1.793823431	-0.211286527	0.570192762	-0.645238905	0.062297781	-0.152812645	0.066076357	0.090292185	0.08154727	0.100189303	-0.037519771	0.029403634	0.495908723	-0.026632346	-0.072341781	-0.068342256	-0.188970322	0.041672104	0.059975178	-0.091701973	0.207110069	0.161780054	0.059375311	0.075821263	0.068692774	0.055981154	0.050163889	0.096761702	0.04750573	0.057683071	0.116595839	0.092896889	0.052480878	0.05421455	0.053646181	0.063474142	0.08245872	0.064379599	0.072715648	-3.98837119	1.049220286	-2.015432583	0.961911315	1.612903228	1.625616975	1.035423116	-0.78979464	0.5097446	4.253228288	-0.286687173	-1.378440749	-1.260588829	-3.522530764	0.65652095	0.727335794	-1.424394902	2.848218707	7.84E-05	0.294675832	0.044491324	0.336643691	0.107511297	0.104775924	0.301062919	0.430090211	0.610496244	2.60E-05	0.774492228	0.168795843	0.208151921	0.000473991	0.51184598	0.467422633	0.155069492	0.004610896	16.88920727	230.8952439	230.8952439	230.8952439	230.8952439	224.2221073	59.18132748	230.8952439	129.503336	47.14718067	58.58252119	230.8952439	230.8952439	217.7605616	230.8952439	91.82155508	97.03461932	163.7632852	4.524412957	0.00146407	0.209231886	0.900002233	0.314262539	0.048420554	0.004668058	0.000122235	0.087689087	0.008770856	0.098379527	6.61E-05	0.047855341	0.006509038	0.000815985	0.005425281	0.057431149	0.01281245	0.241993407	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11500530	187630.412	549601.447	-0.64755978	-0.295922041	-1.127032213	0.479472433	0.582876072	-0.799511531	0.062393045	-0.153427083	0.065506141	0.088805116	0.081365089	0.100584625	-0.039231843	0.030683021	0.432748678	-0.026831876	-0.072984811	-0.066820989	-0.189304321	0.040322555	0.062941996	-0.092710959	0.208647465	0.158035744	0.059353483	0.075827386	0.068765027	0.055823849	0.050244859	0.097026736	0.047689085	0.057511239	0.114478544	0.091534494	0.052555281	0.054088624	0.0537799	0.063471113	0.083792286	0.063556908	0.072493016	-5.059055065	1.051211183	-2.023372969	0.952608392	1.590809624	1.619371441	1.036669157	-0.82265875	0.533513484	3.780172796	-0.293134038	-1.388724592	-1.235398219	-3.519982784	0.635289863	0.75116695	-1.458707823	2.878173308	6.29E-07	0.293761771	0.043663071	0.341332536	0.112399463	0.106112646	0.30048232	0.411165583	0.593958395	0.00017924	0.769563451	0.165647278	0.217368026	0.000478436	0.525582888	0.452969875	0.145387661	0.004202602	18.68618047	232.7353021	232.7353021	232.7353021	232.7353021	224.680357	61.81340715	232.7353021	136.8283242	50.58139131	61.44380657	232.7353021	232.7353021	216.3901626	232.7353021	97.1705829	103.2738844	167.4494989	4.437174076	0.000770501	0.199285045	0.906860204	0.337190533	0.041660207	0.001263993	6.33E-06	0.083370177	0.009720751	0.075228361	0.000738897	0.030210101	0.003031173	0.001586516	0.002725906	0.059543082	0.015854161	0.220698245	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11500535	186410.826	551308.092	0.593013155	1.591575435	-1.128494818	1.721507973	0.562508776	-0.607298188	0.063234293	-0.152872668	0.065751777	0.091695729	0.081633151	0.10897785	-0.036530463	0.029137659	0.501063487	-0.032879623	-0.071775707	-0.070391838	-0.189109627	0.040946165	0.068017755	-0.090259422	0.202265476	0.159035469	0.059446335	0.075841565	0.068678084	0.056179259	0.050174315	0.098402609	0.047619028	0.057811651	0.11994487	0.093621291	0.052453327	0.05441451	0.053687983	0.063520799	0.082174074	0.065051333	0.07266344	-3.818633613	1.063720634	-2.015684511	0.957390963	1.632198956	1.626990833	1.107469108	-0.767140035	0.504010158	4.17744825	-0.351198141	-1.368372821	-1.293622562	-3.522382787	0.644610365	0.827727671	-1.38751072	2.783593445	0.00015427	0.288062128	0.044464842	0.338916815	0.10338175	0.104483688	0.268720511	0.44342622	0.61451664	3.58E-05	0.725614559	0.171921753	0.196501757	0.000474248	0.519529131	0.408291473	0.1660166	0.005617061	17.41545703	223.3875776	223.3875776	223.3875776	223.3875776	218.0723186	57.40321426	223.3875776	123.3552481	45.65624678	57.03235697	223.3875776	223.3875776	211.7592669	223.3875776	87.91320277	92.74498078	154.8473852	4.570509375	0.004942764	0.222326953	0.88699341	0.299556626	0.050567769	0.00942849	0.000126224	0.084513161	0.007360036	0.094232694	0.000129089	0.050716006	0.008236096	0.000324089	0.00656331	0.062273822	0.008737781	0.258628126	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11500590	186577.413	549246.97	-1.176827056	-1.131251585	-0.726106691	-0.450720365	0.584577929	-0.807884105	0.06331397	-0.153894485	0.064844091	0.089045773	0.081218438	0.108798024	-0.039491088	0.031191101	0.407263127	-0.033173166	-0.072898992	-0.067596836	-0.1896371	0.038725215	0.070251313	-0.092373044	0.206132291	0.154464763	0.059407429	0.075852212	0.068802264	0.055902508	0.05033673	0.099351809	0.047928782	0.057656417	0.11653225	0.092163925	0.05258333	0.054180347	0.053909176	0.063517273	0.084945308	0.063750161	0.072275462	-5.23021619	1.065758464	-2.028872734	0.942470299	1.59287616	1.613502463	1.09507844	-0.823953498	0.540982297	3.494853368	-0.359936563	-1.386351751	-1.2476265	-3.517714679	0.609680063	0.827018171	-1.44898528	2.852036978	2.67E-07	0.287140775	0.043097089	0.346489857	0.111934918	0.107381109	0.2741054	0.410430308	0.588804553	0.000524412	0.719074212	0.166369797	0.212858112	0.000482425	0.542401113	0.40869304	0.148082596	0.004556919	21.24656519	227.4023926	227.4023926	227.4023926	227.4023926	219.3115704	61.56872162	227.4023926	134.5683254	51.65395435	61.48114584	227.4023926	227.4023926	210.5764504	227.4023926	96.49509819	102.6164827	163.4373454	4.434348658	0.000256979	0.191862458	0.905729149	0.352446697	0.039153017	0.00072592	1.03E-05	0.077937611	0.010965872	0.060868874	0.002050436	0.021771892	0.00170652	0.002387579	0.001575033	0.065184792	0.016405829	0.212062069	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11500550	187129.252	548094.749	-1.017865904	-1.020715507	-0.876908231	-0.140957673	0.599542477	-0.9246576	0.06297668	-0.154386315	0.064379983	0.087193692	0.081484914	0.097913989	-0.041339184	0.032015989	0.339870764	-0.032237332	-0.073726953	-0.065512342	-0.189667299	0.037909684	0.074521365	-0.094386388	0.210803313	0.149639805	0.059375721	0.075857555	0.068884319	0.055689703	0.050363261	0.098121306	0.04806134	0.057710772	0.113401012	0.089417621	0.052668769	0.054009478	0.053976467	0.063504291	0.085497219	0.063225118	0.072078859	-6.179222156	1.060646988	-2.035213421	0.934610135	1.565705801	1.617943558	0.997887136	-0.860133827	0.554766267	2.997069934	-0.360525494	-1.399822975	-1.212978627	-3.513888703	0.596962549	0.871623261	-1.492862181	2.924620578	1.52E-09	0.28945558	0.042452302	0.350522467	0.11816527	0.106420152	0.318904579	0.390202503	0.579347755	0.002886427	0.718634156	0.162299301	0.225814936	0.000489226	0.550851763	0.383908372	0.136218732	0.003634236	21.0299102	230.3711124	230.3711124	230.3711124	230.3711124	221.5455605	64.91083576	230.3711124	139.3412795	54.36886015	64.60266275	230.3711124	230.3711124	211.4609798	230.3711124	101.1619498	107.3063041	170.8584215	4.356083825	0.001553267	0.146866544	0.896491427	0.423648187	0.0286249	0.000831894	4.64E-05	0.070146794	0.021021589	0.038200592	0.009492176	0.006240933	5.57E-05	0.006488805	0.000356011	0.040207194	0.024571257	0.180239512	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11500560	185356.947	549399.812	-0.329946998	-0.53667717	-0.527682302	0.197735304	0.581272215	-0.768783118	0.064195706	-0.15409141	0.064449549	0.089964727	0.081040568	0.116083254	-0.03899354	0.031215107	0.408311973	-0.040202102	-0.072506271	-0.069058176	-0.189891111	0.037704953	0.076317194	-0.0913074	0.20260915	0.15856012	0.059473027	0.075876443	0.068810562	0.056058459	0.05041497	0.101039098	0.048093146	0.057943436	0.117755066	0.09396843	0.052585728	0.05433313	0.054003167	0.063572496	0.085038723	0.064207709	0.072193148	-4.848527599	1.079408755	-2.030820145	0.936622911	1.604837687	1.607470336	1.148894394	-0.810792043	0.538716878	3.467468433	-0.427825627	-1.378820338	-1.271014128	-3.516295863	0.59310167	0.897440502	-1.422062881	2.806487247	1.75E-06	0.281020636	0.042898178	0.349486991	0.109275826	0.108697363	0.251248762	0.417941042	0.590365612	0.000579202	0.668995803	0.168678831	0.204422131	0.000484937	0.553430078	0.369994403	0.15574492	0.005239874	18.84651363	220.5047792	220.5047792	220.5047792	220.5047792	212.6613872	59.24081915	220.5047792	128.151571	50.47504812	58.4709032	220.5047792	220.5047792	204.0746868	220.5047792	93.08694151	98.6990975	156.5605228	4.463591683	0.001049794	0.193432931	0.902222488	0.351690386	0.040332577	0.001587144	5.21E-05	0.074671805	0.01015181	0.056884872	0.002274883	0.021365288	0.002247929	0.002148372	0.001997089	0.073954633	0.014075583	0.218896707	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
11500570	187502.379	548518.054	-0.365721991	-0.326588298	-0.916585187	0.550863196	0.595816457	-0.922262848	0.062619674	-0.154069971	0.064796364	0.087465205	0.081470913	0.097551409	-0.040845222	0.031644647	0.363771556	-0.029114941	-0.07359253	-0.065577852	-0.189447778	0.038820081	0.070111737	-0.094122579	0.210965709	0.152021415	0.059353902	0.075843185	0.068847785	0.055694909	0.050311159	0.097299415	0.047916642	0.057577803	0.113276879	0.089707932	0.052636168	0.053999761	0.053883453	0.063483067	0.084827566	0.063272268	0.072217375	-6.066664012	1.055022013	-2.031428018	0.941153927	1.570434466	1.619340815	1.002589882	-0.852422456	0.549598024	3.211348692	-0.324552587	-1.398136156	-1.214410036	-3.515880462	0.61150293	0.826520677	-1.487580297	2.921259739	2.90E-09	0.29201747	0.042836249	0.34716314	0.117061754	0.106119234	0.316631954	0.394462031	0.582885154	0.001422001	0.745680154	0.162804825	0.225268702	0.000485674	0.541195173	0.408974755	0.137606656	0.003672878	19.93388803	232.4767824	232.4767824	232.4767824	232.4767824	223.8201912	64.41263202	232.4767824	140.1033588	53.28423306	63.95429461	232.4767824	232.4767824	214.5043191	232.4767824	100.9803942	106.4487788	171.4539079	4.361931128	0.000132808	0.166084038	0.90308888	0.395191377	0.031915557	8.36E-05	2.76E-05	0.075507254	0.015965772	0.044731967	0.005142714	0.011052887	0.000106087	0.004197684	2.02E-05	0.048653164	0.02270026	0.191714167	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	1
